step,sec,loss,val_loss,ref_loss,loss_before,gap_closed,param_err_mean,err/joint,err/actuator,err/contact,err/inertial,err/comfree
5008,2.458722047973424,0.9400667548179626,0.3572297692298889,9.537529876979534e-07,0.8708722591400146,58.980297861789815,0.0985013343473631,0.08682201960218072,0.10323009258600083,0.16031600880297464,0.08187906103998614,0.19340531460467952
10016,2.436365219007712,0.416464626789093,0.16972342133522034,1.7274211131734774e-05,0.20377595722675323,16.712188843958224,0.09835747228674545,0.08649969242424432,0.09530579770171312,0.15839092352520273,0.08086473603645426,0.23751201674317482
15024,2.41836647503078,0.2220286726951599,0.3392784595489502,1.1499213314891676e-06,0.6179287433624268,45.09432606201284,0.09997357504195205,0.08732524454666024,0.09928727439458668,0.16381930446555565,0.08299570316751403,0.23375227215911815
20032,2.41344117798144,0.42271167039871216,0.21345257759094238,3.215033302694792e-06,0.24654489755630493,13.422606525075146,0.09806176580210199,0.08872104273448185,0.08945614223325596,0.14559331021424438,0.08537676733647799,0.22835620365474213
25040,2.4106982959783636,0.5105196237564087,0.8236227035522461,9.542451380184502e-07,1.1462849378585815,28.148542500716424,0.0977729779565186,0.08855331646582365,0.0842959516965266,0.14833070437697202,0.08634582463571744,0.23028237626398154
30048,2.430185193021316,0.5896196365356445,0.25387775897979736,1.2535952009784523e-06,0.27156609296798706,6.513484598758506,0.09762208343249253,0.08847805206979338,0.08336034952046883,0.14891754297306756,0.08642022017612445,0.22819725316245773
35056,2.424879656988196,1.3690896034240723,0.9438315629959106,1.2016313348794938e-06,1.0386875867843628,9.13230645402916,0.09773991702113495,0.08848621052443685,0.08141465731658291,0.14519879235597458,0.09290404757047395,0.23353145644014123
40064,2.4192555120098405,0.4091300368309021,0.45229047536849976,9.61874206950597e-07,0.5406699776649475,16.34632274371979,0.09689048230907128,0.08714086835285591,0.08697527425433355,0.14512669219618543,0.09291864684715913,0.21363082125802824
45072,2.4086327549885027,0.4572570323944092,0.3720696270465851,9.537908454149147e-07,0.44305169582366943,16.021205257754776,0.0937656591941074,0.08433112420732326,0.07166037384550698,0.15670668588399878,0.09311260058412969,0.19028122268664113
50080,2.413791616971139,0.3769230544567108,0.3849483132362366,3.2296507015416864e-06,0.44340068101882935,13.182838016374406,0.09760220158198968,0.08784365451937708,0.08208020725884646,0.15507304255762477,0.0966493466418597,0.19560592978293184
55088,2.420212484023068,0.20402175188064575,0.22014513611793518,9.836551271291682e-07,0.3346793055534363,34.22216556658304,0.09654905286987331,0.08805382809432394,0.07687537437512595,0.15211734649713987,0.09155729817060894,0.1996153978644077
