step,updates,wall_time,env_steps_per_s,episodes,collect_ms,learn_ms,terminal_value_on,dagger_exec_frac,sim_buffer,param_err_mean,episode_reward,episode_length,goals_reached,dropped,mean_angle,plan_value,plan_value_max,plan_std,value_loss,reward_loss,pi_loss,pi_loss_q,pi_loss_prior,grad_norm,pi_grad_norm,q_scale,td_target_mean
2000,0,0.6076128482818604,3291.5696329585135,16,3.142775000014808,0.00013899989426136017,0.0,0.0,0.0,0.09842465323380538,-568.412483215332,110.875,0.0,0.25,2.053333453834057,,,,,,,,,,,,
4000,3000,46.50424647331238,86.01365043718104,33,250.90321999959997,110.97847500059288,0.0,0.0,125920.0,0.09842465323380538,-396.3055964383212,106.15151515151516,0.30303030303030304,0.3939393939393939,1.7904326879616939,37.597259521484375,96.95311737060547,0.21234062314033508,1.6743210554122925,1.6722970008850098,1.2855331897735596,0.11399798840284348,2.3430705070495605,9.919099807739258,3.576478958129883,188.75753784179688,-6.954959869384766
6000,6000,95.62341594696045,62.74613744533062,52,268.6604600021383,114.03493599937065,0.0,0.0,250400.0,0.09922518803557503,-299.0033760437599,99.75,0.5769230769230769,0.5192307692307693,1.58984203178149,13.124320030212402,88.74262237548828,0.2556307911872864,1.4677683115005493,1.54182767868042,1.2698975801467896,0.10763394832611084,2.3245272636413574,12.103141784667969,3.2783780097961426,240.5843048095703,-8.44530200958252
8000,9000,143.64058876037598,55.69456425262748,72,275.82652999990387,111.90515199996298,0.0,0.0,376376.0,0.09922518803557503,-145.16596102714539,99.546875,1.125,0.5,1.3546484149992466,16.602622985839844,97.83355712890625,0.24623596668243408,1.3258618116378784,1.4526586532592773,1.083974003791809,0.09804067015647888,1.9718666076660156,13.30181884765625,2.8291847705841064,253.86717224121094,-8.154109954833984
10000,12000,191.22577047348022,52.294206869919925,96,275.04665100059356,108.43676599688479,0.0,0.0,400000.0,0.09922518803557503,-4.524805553257465,92.453125,1.484375,0.609375,1.1452570175752044,32.42007064819336,96.85877990722656,0.22579123079776764,1.384443759918213,1.4094990491867065,1.125442385673523,0.05393470078706741,2.1430153846740723,11.695966720581055,3.0343284606933594,267.78082275390625,3.135289430618286
12000,15000,242.3419942855835,49.516799741520735,115,266.73301800110494,109.84376399937901,0.0,0.0,400000.0,0.09557170916948185,50.39749815315008,94.34375,1.765625,0.5625,1.0972139462828636,14.752496719360352,120.04940795898438,0.2366473525762558,1.2582721710205078,1.4605987071990967,1.1822999715805054,0.07877819240093231,2.2070436477661133,10.175932884216309,2.5856900215148926,282.0636901855469,-2.955660343170166
14000,18000,290.6986472606659,48.15983882940595,134,272.9290030001721,111.54202900070231,0.0,0.0,400000.0,0.09557170916948185,39.891185119748116,92.171875,1.65625,0.609375,1.123279720544815,2.3485565185546875,89.26766967773438,0.19358830153942108,1.2908580303192139,1.3496758937835693,1.1297621726989746,0.07549765706062317,2.1085290908813477,12.537323951721191,2.6194965839385986,284.3273010253906,-4.016075611114502
16000,21000,341.93524861335754,46.792485024239085,156,274.1613639991556,118.86136500106659,0.0,0.0,400000.0,0.09548666416713153,83.68968784064054,95.8125,1.984375,0.5625,1.0909269619733095,10.067612648010254,125.69615173339844,0.2433663308620453,1.169916033744812,1.2975664138793945,1.1482131481170654,0.10682711005210876,2.0827720165252686,10.381782531738281,2.325608491897583,275.36004638671875,-10.968718528747559
18000,24000,390.45750427246094,46.099767075905945,177,275.1314109991654,113.52086000260897,0.0,0.0,400000.0,0.09548666416713153,99.85002937167883,97.25,2.078125,0.5625,1.1467731846496463,33.12604522705078,104.42908477783203,0.2259187400341034,1.2171649932861328,1.2094676494598389,1.1215505599975586,0.08340504765510559,2.076291084289551,9.004772186279297,2.254077911376953,277.6528625488281,-4.80925989151001
20000,27000,438.80463314056396,45.57837016637271,196,271.97177699781605,110.90772900206503,0.0,0.0,400000.0,0.09548666416713153,116.04988312721252,97.5,2.15625,0.578125,1.1365037700161338,-3.693087577819824,78.31610870361328,0.1767817735671997,1.178115725517273,1.2332202196121216,1.035530686378479,0.052302949130535126,1.9664554595947266,8.443304061889648,2.066810369491577,280.1055603027344,3.170870304107666
