step,updates,wall_time,env_steps_per_s,episodes,collect_ms,learn_ms,terminal_value_on,sim_buffer,param_err_mean,episode_reward,episode_length,goals_reached,dropped,mean_angle,plan_value,plan_value_max,plan_std,value_loss,reward_loss,pi_loss,pi_loss_q,pi_loss_prior,grad_norm,pi_grad_norm,q_scale,td_target_mean
2000,0,0.5209758281707764,3838.9497014137823,16,3.169651987263933,0.00016999547369778156,0.0,0.0,0.09842465323380538,-555.5908870697021,112.5,0.0,0.1875,2.024592377245426,,,,,,,,,,,,
4000,3000,47.050278425216675,85.01543739762852,33,243.35556698497385,121.700977004366,0.0,124838.0,0.09842465323380538,-370.66430097637755,99.21212121212122,0.45454545454545453,0.48484848484848486,1.7872798822142861,36.005393981933594,107.87571716308594,0.21259136497974396,1.6378427743911743,1.448869228363037,0.7326595187187195,-0.004315780475735664,5.619437217712402,11.213911056518555,5.708533763885498,225.20266723632812,10.467391014099121
6000,6000,97.12773156166077,61.77432442341092,52,246.3996699952986,114.15567700169049,0.0,249557.0,0.097747721327202,-282.2951008998431,99.76923076923077,0.8653846153846154,0.5576923076923077,1.55543809899917,-0.5842772126197815,80.06849670410156,0.219562366604805,1.4502214193344116,1.469854712486267,0.4684414863586426,0.033919401466846466,3.3132312297821045,7.762324810028076,3.9982595443725586,241.61965942382812,3.452787160873413
8000,9000,146.49923419952393,54.60779398412717,75,278.6799220193643,123.0423980159685,0.0,373157.0,0.097747721327202,-137.48512556403875,92.296875,1.21875,0.71875,1.3284031813964248,12.449788093566895,77.83802795410156,0.2811567485332489,1.5980846881866455,1.3054218292236328,0.282309889793396,0.027190836146473885,1.9452829360961914,12.560433387756348,3.111269235610962,268.8015441894531,6.483864784240723
10000,12000,195.0259907245636,51.27521702542233,102,264.875814988045,114.97856900678016,0.0,400000.0,0.097747721327202,-28.693388484418392,86.140625,1.53125,0.78125,1.103553805500269,2.2778236865997314,105.0742416381836,0.26236671209335327,1.2565008401870728,1.155165433883667,0.22742611169815063,0.026279650628566742,1.53374183177948,10.476841926574707,2.269131898880005,262.4636535644531,6.520718574523926
12000,15000,247.4423644542694,48.496141824646024,126,259.8943669872824,122.2948560025543,0.0,400000.0,0.09673013911715456,-8.755952060222626,80.046875,1.59375,0.859375,1.1083177430555224,38.08462142944336,89.15267181396484,0.23859338462352753,1.3407564163208008,1.2651653289794922,0.1834593415260315,0.02063167840242386,1.241560935974121,9.7252197265625,2.2768120765686035,269.28070068359375,4.826937675476074
14000,18000,296.1767954826355,47.26906433431515,147,257.0798509987071,114.22814099933021,0.0,400000.0,0.09673013911715456,63.17653425037861,80.6875,1.75,0.78125,1.1038450682535768,5.241389751434326,136.1864013671875,0.24337072670459747,1.2005795240402222,1.132382869720459,0.16815721988677979,-0.03534476459026337,1.5517027378082275,10.0683012008667,2.3336021900177,263.659423828125,22.460376739501953
16000,21000,347.41212940216064,46.05481111880975,172,249.73974502063356,123.02362298942171,0.0,400000.0,0.09948733564199874,86.545669272542,83.609375,1.828125,0.734375,1.1387478671967983,4.098331451416016,72.00936126708984,0.23883458971977234,1.1430227756500244,1.2322280406951904,0.10357561707496643,-0.02525155618786812,0.9823072552680969,11.481599807739258,1.627781629562378,266.16424560546875,18.368942260742188
18000,24000,396.26370072364807,45.42429691927067,204,262.6926130033098,114.85077100223862,0.0,400000.0,0.09948733564199874,50.87081055343151,78.765625,1.59375,0.78125,1.1951196249574423,14.505142211914062,125.68399047851562,0.1790063977241516,1.3147794008255005,1.1649341583251953,0.15784531831741333,-0.0394974946975708,1.5047390460968018,14.182339668273926,2.4267773628234863,275.19012451171875,20.723413467407227
20000,27000,444.88874411582947,44.95505958404935,229,260.76775800902396,120.84186600986868,0.0,400000.0,0.09948733564199874,23.91079019010067,73.21875,1.484375,0.859375,1.1611261582002044,6.7781267166137695,92.01948547363281,0.23028913140296936,1.3201106786727905,1.2180371284484863,0.0711938813328743,0.002396257594227791,0.5245819091796875,16.955482482910156,1.187727451324463,287.40643310546875,11.721224784851074
