step,updates,wall_time,env_steps_per_s,episodes,collect_ms,learn_ms,terminal_value_on,dagger_exec_frac,sim_buffer,param_err_mean,episode_reward,episode_length,goals_reached,dropped,mean_angle,value_loss,reward_loss,pi_loss,pi_loss_q,pi_loss_prior,grad_norm,pi_grad_norm,q_scale,td_target_mean
64000,93000,444.8026647567749,143.88403009005398,1122,3.9530469803139567,105.68641699501313,0.0,0.0,0.0,0.09842465323380538,-2471.09375,49.421875,0.0,1.0,2.0242601269856095,nan,nan,nan,nan,0.0,nan,nan,nan,nan
66000,96000,458.9973394870758,143.7916831364518,1163,7.145593990571797,104.85978500219062,0.0,0.0,0.0,0.09842465323380538,-2396.09375,47.921875,0.0,1.0,1.9325962830334902,nan,nan,nan,nan,0.0,nan,nan,nan,nan
68000,99000,473.1764461994171,143.7096046225045,1204,10.350978991482407,103.76173199620098,0.0,0.0,0.0,0.09842465323380538,-2428.90625,48.578125,0.0,1.0,1.9460123283788562,nan,nan,nan,nan,0.0,nan,nan,nan,nan
70000,102000,487.20238161087036,143.6774585718449,1244,7.189744006609544,106.80524699273519,0.0,0.0,0.0,0.09842465323380538,-2499.21875,49.984375,0.0,1.0,1.959953136742115,nan,nan,nan,nan,0.0,nan,nan,nan,nan
72000,105000,501.6189248561859,143.53525441776821,1285,7.0816729858051986,108.44314700807445,0.0,0.0,0.0,0.09842465323380538,-2470.3125,49.40625,0.0,1.0,2.0723545094951987,nan,nan,nan,nan,0.0,nan,nan,nan,nan
74000,108000,515.559531211853,143.53337591501537,1326,3.591917979065329,104.59637999883853,0.0,0.0,0.0,0.09842465323380538,-2496.09375,49.921875,0.0,1.0,1.9557914175093174,nan,nan,nan,nan,0.0,nan,nan,nan,nan
76000,111000,529.7858996391296,143.45417658674637,1364,3.7530249974224716,106.02967298473231,0.0,0.0,0.0,0.09842465323380538,-2432.03125,48.640625,0.0,1.0,2.069453116506338,nan,nan,nan,nan,0.0,nan,nan,nan,nan
78000,114000,544.0430188179016,143.3710153463207,1407,3.574766975361854,103.48519298713654,0.0,0.0,0.0,0.09842465323380538,-2529.6875,50.59375,0.0,1.0,1.8929789951071143,nan,nan,nan,nan,0.0,nan,nan,nan,nan
80000,117000,557.977931022644,143.37484612228045,1445,3.620773000875488,105.28503998648375,0.0,0.0,0.0,0.09842465323380538,-2484.375,49.6875,0.0,1.0,1.9604424927383661,nan,nan,nan,nan,0.0,nan,nan,nan,nan
82000,120000,572.2803554534912,143.28641411257402,1485,3.747381007997319,117.26451897993684,0.0,0.0,0.0,0.09842465323380538,-2487.5,49.75,0.0,1.0,1.9067999739199877,nan,nan,nan,nan,0.0,nan,nan,nan,nan
84000,123000,586.4887709617615,143.2252485623066,1526,10.0124120071996,104.50339497765526,0.0,0.0,0.0,0.09842465323380538,-2488.28125,49.765625,0.0,1.0,2.0204901341348886,nan,nan,nan,nan,0.0,nan,nan,nan,nan
86000,126000,600.9420595169067,143.1086385751312,1567,3.828682005405426,112.21875398769043,0.0,0.0,0.0,0.09842465323380538,-2453.125,49.0625,0.0,1.0,1.9900263920426369,nan,nan,nan,nan,0.0,nan,nan,nan,nan
88000,129000,615.2800104618073,143.02431170151348,1607,10.273135994793847,106.92953399848193,0.0,0.0,0.0,0.09842465323380538,-2452.34375,49.046875,0.0,1.0,1.9659756990149617,nan,nan,nan,nan,0.0,nan,nan,nan,nan
90000,132000,629.267492055893,143.02343778471555,1647,6.875418999698013,114.21655799495056,0.0,0.0,0.0,0.09842465323380538,-2434.375,48.6875,0.0,1.0,1.9431769754737616,nan,nan,nan,nan,0.0,nan,nan,nan,nan
92000,135000,643.7437822818756,142.9140017071513,1688,3.8272860110737383,104.78361300192773,0.0,0.0,0.0,0.09842465323380538,-2497.65625,49.953125,0.0,1.0,1.9950032383203506,nan,nan,nan,nan,0.0,nan,nan,nan,nan
94000,138000,657.6758549213409,142.92755207083366,1729,6.043746019713581,106.62188800051808,0.0,0.0,0.0,0.09842465323380538,-2495.3125,49.90625,0.0,1.0,2.1416656002402306,nan,nan,nan,nan,0.0,nan,nan,nan,nan
96000,141000,671.8447680473328,142.8901504718373,1770,3.632056002970785,104.24584199790843,0.0,0.0,0.0,0.09842465323380538,-2472.65625,49.453125,0.0,1.0,1.9248323002830148,nan,nan,nan,nan,0.0,nan,nan,nan,nan
98000,144000,686.1469833850861,142.82654062912275,1808,3.5085559939034283,104.69730797922239,0.0,0.0,0.0,0.09842465323380538,-2469.53125,49.390625,0.0,1.0,1.9617703277617693,nan,nan,nan,nan,0.0,nan,nan,nan,nan
100000,147000,700.1545834541321,142.82560217868104,1849,7.20554799772799,108.41386299580336,0.0,0.0,0.0,0.09842465323380538,-2479.6875,49.59375,0.0,1.0,2.0498607214540243,nan,nan,nan,nan,0.0,nan,nan,nan,nan
102000,150000,715.35675740242,142.58619764826022,1890,3.921313997125253,110.99105098401196,0.0,0.0,0.0,0.09842465323380538,-2466.40625,49.328125,0.0,1.0,2.0263199415057898,nan,nan,nan,nan,0.0,nan,nan,nan,nan
104000,153000,729.6747660636902,142.52925390450227,1931,6.02724400232546,106.25579999759793,0.0,0.0,0.0,0.09842465323380538,-2451.5625,49.03125,0.0,1.0,1.9486055672168732,nan,nan,nan,nan,0.0,nan,nan,nan,nan
106000,156000,744.3056974411011,142.41460244685024,1971,4.098995996173471,123.04772899369709,0.0,0.0,0.0,0.09842465323380538,-2529.6875,50.59375,0.0,1.0,1.8551295716315508,nan,nan,nan,nan,0.0,nan,nan,nan,nan
108000,159000,758.3174917697906,142.42055757931342,2010,3.667078010039404,109.53486201469786,0.0,0.0,0.0,0.09842465323380538,-2477.34375,49.546875,0.0,1.0,1.9617457455024123,nan,nan,nan,nan,0.0,nan,nan,nan,nan
110000,162000,772.5753877162933,142.38092715476773,2051,6.491131993243471,105.18747300375253,0.0,0.0,0.0,0.09842465323380538,-2505.46875,50.109375,0.0,1.0,1.9399378737434745,nan,nan,nan,nan,0.0,nan,nan,nan,nan
112000,165000,786.8768854141235,142.33484561063932,2094,9.829999995417893,103.86888499488123,0.0,0.0,0.0,0.09842465323380538,-2484.375,49.6875,0.0,1.0,2.039176776073873,nan,nan,nan,nan,0.0,nan,nan,nan,nan
114000,168000,801.1137206554413,142.30189430126032,2132,6.527066987473518,109.85736601287499,0.0,0.0,0.0,0.09842465323380538,-2425.78125,48.515625,0.0,1.0,2.001262973062694,nan,nan,nan,nan,0.0,nan,nan,nan,nan
116000,171000,815.6936709880829,142.2102489277433,2174,3.7374850071500987,113.16230898955837,0.0,0.0,0.0,0.09842465323380538,-2480.46875,49.609375,0.0,1.0,1.9393754685297608,nan,nan,nan,nan,0.0,nan,nan,nan,nan
118000,174000,829.9337956905365,142.18001557801307,2214,3.6571010132320225,112.28476199903525,0.0,0.0,0.0,0.09842465323380538,-2462.5,49.25,0.0,1.0,1.9661737456917763,nan,nan,nan,nan,0.0,nan,nan,nan,nan
120000,177000,844.1381888389587,142.15681932960518,2251,3.5794480063486844,113.44007999286987,0.0,0.0,0.0,0.09842465323380538,-2472.65625,49.453125,0.0,1.0,2.0737635772675276,nan,nan,nan,nan,0.0,nan,nan,nan,nan
122000,180000,858.7398061752319,142.06864421876472,2294,5.955977976555005,104.26787100732327,0.0,0.0,0.0,0.09842465323380538,-2531.25,50.625,0.0,1.0,2.150091478601098,nan,nan,nan,nan,0.0,nan,nan,nan,nan
124000,183000,872.9820802211761,142.0418618084162,2332,3.5762909974437207,105.7444000034593,0.0,0.0,0.0,0.09842465323380538,-2560.9375,51.21875,0.0,1.0,2.1600492484867573,nan,nan,nan,nan,0.0,nan,nan,nan,nan
126000,186000,887.3061988353729,142.0028397923742,2376,6.852209975477308,113.08253099559806,0.0,0.0,0.0,0.09842465323380538,-2466.40625,49.328125,0.0,1.0,2.034715208224952,nan,nan,nan,nan,0.0,nan,nan,nan,nan
128000,189000,901.4664440155029,141.99086482890618,2412,3.5178099933546036,107.30088100535795,0.0,0.0,0.0,0.09842465323380538,-2449.21875,48.984375,0.0,1.0,2.063632819801569,nan,nan,nan,nan,0.0,nan,nan,nan,nan
130000,192000,915.3774251937866,142.01792224937034,2457,3.5783799830824137,104.88453900325112,0.0,0.0,0.0,0.09842465323380538,-2460.9375,49.21875,0.0,1.0,1.9651548638939857,nan,nan,nan,nan,0.0,nan,nan,nan,nan
132000,195000,929.6938319206238,141.98222626400087,2494,3.6726830003317446,106.32717498810962,0.0,0.0,0.0,0.09842465323380538,-2435.9375,48.71875,0.0,1.0,1.8949529007077217,nan,nan,nan,nan,0.0,nan,nan,nan,nan
134000,198000,944.3083183765411,141.90280588693042,2535,3.8912519812583923,111.49509201641195,0.0,0.0,0.0,0.09842465323380538,-2510.9375,50.21875,0.0,1.0,2.033206233754754,nan,nan,nan,nan,0.0,nan,nan,nan,nan
136000,201000,959.1926257610321,141.78591072058794,2575,3.614440996898338,113.88056399300694,0.0,0.0,0.0,0.09842465323380538,-2471.875,49.4375,0.0,1.0,2.0327819287776947,nan,nan,nan,nan,0.0,nan,nan,nan,nan
138000,204000,973.4701693058014,141.76089247645896,2616,10.39811602095142,113.76508101238869,0.0,0.0,0.0,0.09842465323380538,-2447.65625,48.953125,0.0,1.0,2.1803266536444426,nan,nan,nan,nan,0.0,nan,nan,nan,nan
140000,207000,987.7663326263428,141.73392570260836,2658,3.6039930128026754,108.48643799545243,0.0,0.0,0.0,0.09842465323380538,-2481.25,49.625,0.0,1.0,2.0278979567810893,nan,nan,nan,nan,0.0,nan,nan,nan,nan
142000,210000,1002.2348003387451,141.6833659657452,2696,7.074950000969693,108.35782100912184,0.0,0.0,0.0,0.09842465323380538,-2506.25,50.125,0.0,1.0,1.9173836773261428,nan,nan,nan,nan,0.0,nan,nan,nan,nan
144000,213000,1016.4026627540588,141.67613415121875,2736,3.506838984321803,111.43995402380824,0.0,0.0,0.0,0.09842465323380538,-2544.53125,50.890625,0.0,1.0,2.018620738759637,nan,nan,nan,nan,0.0,nan,nan,nan,nan
146000,216000,1031.2434120178223,141.5766620165102,2774,10.290798003552482,103.70920097921044,0.0,0.0,0.0,0.09842465323380538,-2517.96875,50.359375,0.0,1.0,1.9687308305874467,nan,nan,nan,nan,0.0,nan,nan,nan,nan
148000,219000,1045.2062022686005,141.59885358388496,2814,8.528912003384903,104.6495400078129,0.0,0.0,0.0,0.09842465323380538,-2576.5625,51.53125,0.0,1.0,1.9739219229668379,nan,nan,nan,nan,0.0,nan,nan,nan,nan
150000,222000,1059.1456215381622,141.62358503843876,2850,3.6013469798490405,104.615019983612,0.0,0.0,0.0,0.09842465323380538,-2588.28125,51.765625,0.0,1.0,2.002878283150494,nan,nan,nan,nan,0.0,nan,nan,nan,nan
