step,sec,loss,val_loss,ref_loss,loss_before,gap_closed,param_err_mean,err/joint,err/actuator,err/contact,err/inertial,err/comfree
5008,2.215745430003153,0.5450893044471741,0.7311439514160156,3.71653150068596e-05,1.2213027477264404,40.13531564056594,0.09654335620424148,0.08402025164124588,0.10307348238564105,0.15262592035178418,0.09195916231154416,0.18844096815223044
10016,2.2061734769959003,0.7960792779922485,0.32866740226745605,3.6320951039670035e-05,0.34574389457702637,4.93957714910955,0.09580331618385145,0.0844636310952178,0.08960762220424728,0.14263488153113318,0.09887664778766704,0.21960806070254366
15024,2.169528739992529,0.4616301655769348,0.1769535094499588,6.3818843045737594e-06,0.2356245219707489,24.900889421869085,0.09704823522403797,0.0861262030138857,0.08683602815724199,0.14987755460226504,0.09894499446794834,0.2094329409793501
20032,2.175454237003578,0.30561673641204834,0.27153247594833374,9.536859124636976e-07,0.28723472356796265,5.466713620086136,0.09366666892528393,0.08348495057823206,0.08016005930324639,0.14239479257471616,0.101331901853489,0.1985102161850507
25040,2.1829965579963755,0.8341240882873535,0.5444968938827515,9.537126288705622e-07,0.5404717922210693,-0.7447398406897154,0.09442607407537626,0.08211764055546748,0.08601894299100991,0.14071133988287216,0.1166695348070085,0.1947281903695205
30048,2.185635400994215,0.6360156536102295,0.8187229633331299,1.0764183571154717e-06,0.8650888204574585,5.359671021097359,0.09432534776507219,0.08221761521642026,0.08456332090317165,0.14155088662086118,0.11661959461196214,0.1917869098443883
35056,2.1892813319864217,0.27752095460891724,0.23842856287956238,0.0005599926225841045,0.25831305980682373,7.7145529806821225,0.0946115126846038,0.08199792005005882,0.0838086141914989,0.14884009659735206,0.11445926205174788,0.19120603809005096
40064,2.1794555230007973,0.17064012587070465,0.20498457551002502,0.000386033789254725,0.22477267682552338,8.8187518863589,0.09225321961629358,0.07887716855955144,0.0852229673018024,0.15276301403527662,0.11133882168690135,0.17235836755780565
45072,2.1280578289879486,0.26111292839050293,0.22811740636825562,9.566512062519905e-07,0.27637049555778503,17.459626477084516,0.09238199780107681,0.0796464212787162,0.08635632578992367,0.15127388403535663,0.10889131102187787,0.16648898089996195
50080,2.1589808720164,0.3496529757976532,0.4009687900543213,9.540912060401752e-07,0.4361310601234436,8.062334973619825,0.09503646668714504,0.08004811903541989,0.09488423625027784,0.15008209041927525,0.1216715264820144,0.1828008696289527
55088,2.1817344299925026,0.1729832887649536,0.19222760200500488,9.536857987768599e-07,0.2196362018585205,12.479144436762459,0.09655744379152068,0.08304652771294337,0.09607442449338238,0.14778317824286935,0.11774645618238855,0.17989439911760519
60096,2.201351465017069,0.32878851890563965,0.2380981147289276,9.613124802854145e-07,0.26200300455093384,9.123932594773654,0.09470665493251809,0.08102679521602514,0.10201018570216482,0.1460593662840489,0.09738236629693564,0.2060475412261514
65104,2.1706857169920113,0.12364115566015244,0.13767287135124207,9.536770448903553e-07,0.14940711855888367,7.8539243791726365,0.09362923473952449,0.0789126738205898,0.11555135305916012,0.14473436429678135,0.09096142153164566,0.18827370968865217
70112,2.1385450619854964,0.2463860958814621,0.27832555770874023,9.537517371427384e-07,0.3612462282180786,22.954119090370106,0.09452429298885665,0.07968516152237666,0.11420190663925343,0.1478801775674295,0.09420222494148427,0.18617360169990158
75120,2.14881682198029,0.20516954362392426,0.1992449015378952,9.537300229567336e-07,0.19592797756195068,-1.6929384783540014,0.09393018390624855,0.07871330973794112,0.11211541781877163,0.1477955543936713,0.0964447165978047,0.19032183351488638
