step,sec,loss,val_loss,ref_loss,loss_before,gap_closed,param_err_mean,err/joint,err/actuator,err/contact,err/inertial,err/comfree
5008,2.1942902239970863,1.1521492004394531,0.6627910137176514,0.00016768393106758595,1.26318359375,47.53642257114732,0.09563281023108808,0.08493006687612059,0.09948293398645965,0.1454448435104559,0.08667970862435033,0.18961534407124714
10016,2.1839124289981555,0.535088300704956,0.3795759081840515,5.5351880291709676e-05,0.6560181379318237,42.14297451411445,0.0957960605344611,0.0869609191641345,0.07655243230908644,0.14871746648151812,0.09121049997322266,0.21334572719281397
15024,2.2039491680043284,0.40744471549987793,0.5545072555541992,3.030380412383238e-06,0.7986258268356323,30.567443399434843,0.09816655566017343,0.08985356591620804,0.08253172398585604,0.1489440445596224,0.08612622964760307,0.21861740310225133
20032,2.1675701099957223,0.672502875328064,0.32290908694267273,8.757219620747492e-05,0.41081297397613525,21.402106286224445,0.09625243824818419,0.08714694711781501,0.0772267311623226,0.14742508263799467,0.09773230196017163,0.20734320722019167
25040,2.220297549996758,0.3844020962715149,0.37371695041656494,9.536856850900222e-07,0.36133888363838196,-3.425620659254734,0.09634853884801418,0.0868291208576935,0.0781252533399854,0.1497914445637009,0.09798918265348415,0.205735611226512
30048,2.2347627929993905,0.4783245921134949,0.926922082901001,0.0014810231514275074,0.8992671966552734,-3.080342186357927,0.095366342030781,0.08632171256645156,0.07901489905934261,0.15010418839319506,0.08598622536882077,0.2144011087778724
35056,2.160736141995585,0.2824845314025879,0.24490870535373688,9.537429832562339e-07,0.27170974016189575,9.863882269466927,0.0941225764971341,0.08402036507674117,0.0758290676543503,0.15919547760858935,0.08686290737007302,0.2037735394487893
40064,2.218031301999872,0.3654964566230774,0.5015493035316467,9.553999689160264e-07,0.5214450359344482,3.815506426385821,0.09235910922903647,0.08315470408810792,0.07291703836860464,0.15483345114263475,0.08700667602216323,0.18843021897607398
45072,2.2066928550048033,0.15539032220840454,0.16856028139591217,9.536765901430044e-07,0.18782180547714233,10.255263937192694,0.0914936608252673,0.08427697900603147,0.06825900008550423,0.15364712654966908,0.08014730895757712,0.17413459301364353
50080,2.220440412995231,0.5417652726173401,0.2441370189189911,9.537059213471366e-07,0.434135377407074,43.76486823327169,0.09410386552764644,0.08539827644744484,0.07341231120032043,0.15445969049887623,0.08599147538623908,0.19889600378670627
55088,2.169955236997339,0.12532289326190948,0.138738214969635,9.538150607113494e-07,0.14486968517303467,4.2324317648980125,0.0944608892923093,0.0867254890613255,0.06762683479543685,0.1589308838158174,0.08341071795749905,0.1949522459955616
60096,2.176681439996173,0.21421471238136292,0.1881384551525116,9.538530321151484e-07,0.18667128682136536,-0.7859675974302412,0.09376472541029139,0.0861435692888078,0.06819237172305716,0.16055204697077016,0.06667148923557098,0.22648597013732066
65104,2.155247741000494,0.17432871460914612,0.15238326787948608,9.539600114294444e-07,0.17998313903808594,15.334779465327248,0.09547223648489328,0.08701374203391415,0.071757370125358,0.17083159958571387,0.06856934562690285,0.21028647046763205
70112,2.1906270510007744,0.1225450336933136,0.11507013440132141,9.537199048281764e-07,0.12662678956985474,9.126617084863963,0.09407804350921393,0.08524617478911399,0.07526474639063313,0.16225779739386947,0.07633577162380166,0.19589375832587846
75120,2.197657919001358,0.14334547519683838,0.12046043574810028,9.537161531625316e-07,0.12149513512849808,0.8516452132683465,0.0941648961879458,0.08610021417365842,0.07463410254706593,0.160423447302081,0.07680701509967651,0.1860091534596966
80128,2.176925697000115,0.1876981109380722,0.14076580107212067,9.541643066768302e-07,0.16708973050117493,15.754457005527707,0.09473809985031045,0.09041535075126587,0.0747914215642589,0.14140183249723834,0.07857132105122534,0.1634480635045944
85136,2.1992846420034766,0.16188564896583557,0.14808005094528198,9.537952792015858e-07,0.1923661082983017,23.021870809936047,0.09508409912858914,0.08960618918582582,0.07266783763793638,0.1448552075998397,0.0865809590327834,0.16752952435556034
90144,2.175496215997555,0.13951992988586426,0.09070456773042679,9.537631058265106e-07,0.09477260708808899,4.292464270632079,0.09243130502900783,0.0871864786665567,0.06668336166229402,0.14055867822809007,0.08727794852221339,0.1683131745182863
95152,2.183588965002855,0.12146124243736267,0.13948754966259003,9.536847755953204e-07,0.14608892798423767,4.518769154889946,0.09265363789156036,0.08850687394304203,0.06482912609841984,0.13830181950794487,0.08447754716607288,0.16823365634767873
100160,2.1726014430023497,0.10516761988401413,0.08712588250637054,6.1153582464612555e-06,0.10410961508750916,16.314276297441914,0.09496648900423617,0.08992520862242263,0.07118318725533437,0.13969424533870797,0.09287510638116803,0.16081742586192121
105168,2.1605597980014863,0.12520939111709595,0.12249177694320679,0.0008923309505917132,0.11954380571842194,-2.484563491986304,0.09512126460799819,0.0903722920386979,0.06680601501775309,0.1402026313171286,0.09743475093186822,0.15763236217861942
110176,2.180408524000086,0.11196399480104446,0.10502883791923523,9.53690687310882e-07,0.1156890019774437,9.2145768003494,0.09562078150047075,0.09167958781404538,0.0723510709219436,0.13562913961897857,0.09501126109309686,0.14508758009613276
115184,2.1886347659965395,0.09199009835720062,0.11796651780605316,0.00023220820003189147,0.12032131850719452,1.9608777974274882,0.09534203835732429,0.09141769479288198,0.07136338704519773,0.13782621488590716,0.09403534935146403,0.1406663383199867
120192,2.1727086059981957,0.12274584174156189,0.08544749766588211,9.53685344029509e-07,0.13544872403144836,36.915503472519404,0.09395402593198694,0.08968969939667465,0.07513181454054568,0.1373672878476046,0.0951614799817727,0.11601792949122836
125200,2.1663919880011235,0.193374902009964,0.06340916454792023,9.536810239296756e-07,0.06782791018486023,6.5147337647238786,0.09405514261453897,0.09079835385702269,0.07445936550701851,0.1309950158555007,0.09378311983693917,0.12212769321444483
130208,2.143870016996516,0.12482921034097672,0.09778852015733719,7.813237061782274e-06,0.10649341344833374,8.174714021168752,0.09140491010087695,0.08608503578718234,0.07048279526195446,0.12874047962109209,0.11182377557416363,0.11083926324462595
135216,2.174327232998621,0.27258843183517456,0.11410464346408844,0.00025221161195077,0.13467511534690857,15.30280280463143,0.09107794578886803,0.08723925342196938,0.06941850245801777,0.11995560012309726,0.11081813594646657,0.10955197527523869
140224,2.162299798997992,0.0827530175447464,0.08896088600158691,6.87310312059708e-05,0.10565362870693207,15.809782528380293,0.09098726703240483,0.08711013604708566,0.06904451698872631,0.11672947159972495,0.11332765199554196,0.11469053997974687
145232,2.131950384005904,0.09679126739501953,0.11825859546661377,4.474967226997251e-06,0.20662829279899597,42.76839827068335,0.08917680717501768,0.08390958040507863,0.0724595895942234,0.11404287080790018,0.11995881997805131,0.10308185885254156
