step,sec,loss,val_loss,ref_loss,loss_before,gap_closed,param_err_mean,err/joint,err/actuator,err/contact,err/inertial,err/comfree
5008,2.4763300360064022,1.1697359085083008,0.15840987861156464,1.000522615868249e-06,0.504761278629303,68.61700792242864,0.09592226471098281,0.0847634495228539,0.10560815393279746,0.14515672244309433,0.0853737695624337,0.18431515572207435
10016,2.43586863897508,0.9708062410354614,0.25885310769081116,0.00010134506010217592,0.28836143016815186,10.23670081353094,0.0960775804896663,0.08711426866402645,0.09294850900995655,0.13196648571150987,0.0938611173513899,0.20475157136223782
15024,2.453780822979752,0.6881533265113831,0.34289488196372986,4.6391501200560015e-06,0.36515912413597107,6.097211752199594,0.09738814508570323,0.08885586723207504,0.09647889525611612,0.13316215191904474,0.09972441823271706,0.17358196953339117
20032,2.4317919140448794,0.43182170391082764,0.172067791223526,0.0015873827505856752,0.20069172978401184,14.376350384595257,0.09519146288925873,0.08706468673063261,0.08823032584869986,0.1350578474337481,0.095375226458916,0.17799500224383713
25040,2.4348072889843024,0.3337438702583313,0.27036210894584656,9.537313871987863e-07,0.32933270931243896,17.90613852665027,0.0962890373565645,0.08715663535144665,0.08531799280540031,0.1354002414275212,0.10931847940796835,0.18337332328148992
30048,2.4297704700147733,0.549996554851532,0.5913012027740479,5.433262685983209e-06,0.621033787727356,4.787637269628013,0.09586941123826298,0.0856044767112646,0.08380146181914003,0.1445846997465108,0.10774404772508332,0.18437221832338718
35056,2.432902527973056,0.16562452912330627,0.15748155117034912,9.536797733744606e-07,0.16738934814929962,5.919046544624249,0.09603513822446075,0.08338727118288745,0.09096032849774455,0.14834407699763755,0.11190113673119258,0.18920390490277067
40064,2.427529877051711,0.6305500268936157,0.577146053314209,9.551505399940652e-07,0.6133520007133484,5.902973127879317,0.0937096625904005,0.08351784029277474,0.08279861829389597,0.1478070469759747,0.10282085959738059,0.1652831385489868
45072,2.4274865619954653,0.4073604345321655,0.1930452585220337,8.27418716653483e-06,0.3663266599178314,47.30349557807963,0.09306319382572802,0.08459540237120344,0.07523616831092672,0.14956417269185746,0.09905853151059901,0.15185885170745617
50080,2.4110845450195484,0.21652263402938843,0.4577074646949768,9.542839052301133e-07,0.503328800201416,9.063940307788172,0.09300074184081561,0.08476831732001396,0.07532012536564126,0.1460376012272341,0.10054328344937358,0.15304476356261443
55088,2.442713250988163,0.1606084704399109,0.1455848217010498,4.9937731091631576e-05,0.18754298985004425,22.378518923663695,0.0926214838202863,0.08515200755516888,0.07460631149594603,0.13626783559328579,0.10804166419018313,0.14492683116527705
