step,updates,wall_time,env_steps_per_s,episodes,collect_ms,learn_ms,terminal_value_on,dagger_exec_frac,sim_buffer,param_err_mean,episode_reward,episode_length,goals_reached,dropped,mean_angle,plan_value,plan_value_max,plan_std,value_loss,reward_loss,pi_loss,pi_loss_q,pi_loss_prior,grad_norm,pi_grad_norm,q_scale,td_target_mean
2000,0,0.5552408695220947,3602.040321205883,16,3.604550031013787,0.00017799902707338333,0.0,0.0,0.0,0.09842465323380538,-592.6632175445557,112.5,0.0,0.1875,2.0343523770570755,,,,,,,,,,,,
4000,3000,41.96811246871948,95.31045750464381,33,229.2925799265504,103.55714405886829,0.0,0.0,125069.0,0.09842465323380538,-459.5080829967152,100.54545454545455,0.24242424242424243,0.5151515151515151,1.7950904459664316,36.729591369628906,107.42031860351562,0.2393849939107895,1.6981298923492432,1.7292933464050293,1.0534112453460693,0.2539158761501312,2.1068224906921387,8.973043441772461,4.081015586853027,176.47547912597656,-5.163585186004639
6000,6000,87.42281222343445,68.63197199222158,50,237.6552060013637,105.83067603874952,0.0,0.0,250829.0,0.09822177173086945,-342.1218302154541,101.92,0.64,0.52,1.554874163866043,-17.92589569091797,85.2533950805664,0.22925721108913422,1.4971691370010376,1.6154273748397827,1.1188949346542358,0.2912161946296692,2.2377898693084717,7.544233798980713,3.601393222808838,204.48284912109375,-13.936319351196289
8000,9000,131.32736897468567,60.91647203822426,73,244.19560900423676,119.79810299817473,0.0,0.0,374957.0,0.09822177173086945,-190.97846099734306,96.0625,0.953125,0.625,1.3375948034226894,10.49112319946289,77.81603240966797,0.2097351998090744,1.4676896333694458,1.5133209228515625,1.1048905849456787,0.3232930898666382,2.2097811698913574,11.318984985351562,3.448962926864624,228.76565551757812,-20.580154418945312
10000,12000,175.2327287197113,57.066965018819204,95,246.48005899507552,109.73199992440641,0.0,0.0,400000.0,0.09822177173086945,-40.429622918367386,95.171875,1.359375,0.625,1.1411609519273043,28.70682144165039,89.02297973632812,0.22114308178424835,1.2761099338531494,1.4884663820266724,1.150456428527832,0.30548161268234253,2.300912857055664,9.197839736938477,3.3553507328033447,248.1639404296875,-19.386322021484375
12000,15000,221.7776436805725,54.10824914924095,117,252.99977394752204,111.74489196855575,0.0,0.0,400000.0,0.0990960148692697,6.30514457821846,93.515625,1.515625,0.671875,1.164190991781652,35.998172760009766,111.47692108154297,0.1878146529197693,1.4859752655029297,1.3769656419754028,1.0119553804397583,0.3630257844924927,2.0239107608795166,10.199501037597656,2.618116617202759,261.6640930175781,-35.05483627319336
14000,18000,265.40436029434204,52.74969855232803,135,235.46668700873852,106.134895933792,0.0,0.0,400000.0,0.0990960148692697,66.06214539706707,97.875,1.78125,0.625,1.16595552675426,19.30541229248047,103.70882415771484,0.21088488399982452,1.392372965812683,1.3557697534561157,1.0409399271011353,0.2769719958305359,2.0818798542022705,12.538812637329102,2.4701998233795166,270.04656982421875,-13.318500518798828
16000,21000,311.6246089935303,51.3438269579415,158,245.24047004524618,106.84710892383009,0.0,0.0,400000.0,0.09915433107114126,65.49543453752995,97.90625,1.828125,0.625,1.1998646203428507,30.49004554748535,107.66388702392578,0.22516611218452454,1.2591851949691772,1.3986154794692993,1.1035301685333252,0.2791934609413147,2.2070603370666504,10.253026962280273,2.3962361812591553,262.15478515625,-12.476696014404297
18000,24000,355.62811732292175,50.614670559514344,178,244.2419190192595,108.61474194098264,0.0,0.0,400000.0,0.09915433107114126,46.43666036427021,95.65625,1.828125,0.671875,1.1908811135217547,39.76258850097656,98.60237884521484,0.21002733707427979,1.3886573314666748,1.3254673480987549,1.0399525165557861,0.27120548486709595,2.0799050331115723,11.110114097595215,2.014939069747925,258.7125244140625,-10.650428771972656
20000,27000,399.92257738113403,50.009679700927734,196,242.19631997402757,106.73808900173753,0.0,0.0,400000.0,0.09915433107114126,37.21254701912403,97.625,1.828125,0.625,1.1605948871001601,29.293766021728516,129.4032440185547,0.2480556219816208,1.2739791870117188,1.3166998624801636,1.0986164808273315,0.26172393560409546,2.197232961654663,10.710400581359863,2.0258629322052,254.5757293701172,-7.644988536834717
22000,30000,447.81305480003357,49.12764325243685,217,251.39474193565547,110.77726003713906,1.0,0.0,400000.0,0.095737710172345,66.96560090780258,101.234375,1.890625,0.546875,1.117062441073358,100.64360046386719,208.66644287109375,0.19481202960014343,1.2541249990463257,1.4614520072937012,1.2421146631240845,0.24201823770999908,2.484229326248169,16.495075225830078,2.2284486293792725,280.3490905761719,-1.707122564315796
24000,33000,493.22875237464905,48.65896378597565,235,259.6940790535882,103.4981490811333,1.0,0.0,400000.0,0.095737710172345,115.4083508849144,102.78125,1.953125,0.5,1.146274445578456,103.8384780883789,186.8939208984375,0.15022531151771545,1.3546507358551025,1.4201840162277222,1.310598373413086,0.20432449877262115,2.621196746826172,10.40479564666748,2.091878890991211,290.1021728515625,5.608905792236328
26000,36000,571.8882133960724,45.46343042393355,253,255.15703402925283,106.93637002259493,1.0,0.0,400000.0,0.09569374521296986,173.3071624338627,103.828125,2.125,0.453125,1.154512138105929,70.14187622070312,197.5626220703125,0.15472929179668427,1.3516541719436646,1.5007662773132324,1.4567511081695557,0.06240829452872276,2.9135022163391113,8.978191375732422,2.5531070232391357,308.1900634765625,50.05719757080078
28000,39000,617.0176901817322,45.379574111972495,270,254.08837792929262,113.09369909577072,1.0,0.0,400000.0,0.09569374521296986,243.39474913477898,104.53125,2.390625,0.4375,1.1494505414739251,137.50291442871094,216.22659301757812,0.16157765686511993,1.2627196311950684,1.2920472621917725,1.4227216243743896,0.01468127965927124,2.8454432487487793,9.75655746459961,2.2471730709075928,305.7861328125,63.20115661621094
30000,42000,662.8476984500885,45.25926554493265,288,258.1697159912437,105.34342902246863,1.0,0.0,400000.0,0.09569374521296986,345.37247744202614,110.28125,2.703125,0.328125,1.1275257896631956,109.93716430664062,196.25271606445312,0.18661247193813324,1.095170497894287,1.2608256340026855,1.4425878524780273,-0.007577881217002869,2.8851757049560547,8.662246704101562,2.0324997901916504,294.35009765625,66.33846282958984
32000,45000,711.2180840969086,44.99323163391297,305,256.93507597316056,116.55598704237491,1.0,0.0,400000.0,0.09170685024845822,404.755033403635,113.6875,2.859375,0.25,1.1079655066132545,163.2928466796875,233.09402465820312,0.18236485123634338,1.0120676755905151,1.2669612169265747,1.3880810737609863,-0.04220575839281082,2.7761621475219727,8.466529846191406,1.9429926872253418,295.346435546875,76.26473999023438
34000,48000,756.849015712738,44.92309469145785,321,245.67254807334393,115.63757609110326,1.0,0.0,400000.0,0.09170685024845822,451.1140410602093,115.6875,2.890625,0.1875,1.1139187207445502,144.59706115722656,214.3260498046875,0.17715033888816833,1.1743663549423218,1.2992253303527832,1.2841291427612305,-0.07692659646272659,2.568258285522461,8.009096145629883,1.9907268285751343,299.9524230957031,88.13835144042969
36000,51000,805.3175196647644,44.70286454836596,337,255.23345498368144,107.32610803097486,1.0,0.0,400000.0,0.0864848003950517,543.274543851614,117.8125,3.1875,0.09375,1.0922517059370875,128.49839782714844,188.9291229248047,0.17956100404262543,0.907778263092041,1.2977452278137207,1.2452894449234009,-0.08353397995233536,2.4905788898468018,6.077353000640869,1.751509666442871,306.96795654296875,91.61498260498047
38000,54000,851.4056665897369,44.63207315991578,354,269.6267969440669,107.02043806668371,1.0,0.0,400000.0,0.0864848003950517,542.0001185834408,117.953125,3.234375,0.09375,1.1031082049012184,127.77684020996094,175.8639373779297,0.22552093863487244,0.9498438239097595,1.349519968032837,1.2320258617401123,-0.09881718456745148,2.4640517234802246,6.772940635681152,1.6794179677963257,292.63763427734375,91.61617279052734
40000,57000,897.2462210655212,44.580850897870775,370,260.0326390238479,113.1407810607925,1.0,0.0,400000.0,0.0864848003950517,578.8788573741913,118.5625,3.4375,0.0625,1.0781192732974887,126.2809066772461,242.63006591796875,0.19425129890441895,1.070467233657837,1.3370028734207153,1.289862871170044,-0.06505230069160461,2.579725742340088,7.21385383605957,1.64070725440979,274.1365966796875,77.77487182617188
42000,60000,945.753781080246,44.40902150243305,388,261.9254309684038,105.54962803144008,1.0,0.0,400000.0,0.08427176365594573,568.4408268928528,117.671875,3.5,0.09375,1.0753901340067387,153.334228515625,252.0139617919922,0.21027213335037231,1.0994019508361816,1.4605050086975098,1.3931440114974976,-0.05069967731833458,2.786288022994995,7.759670734405518,1.771957516670227,279.86114501953125,73.52534484863281
44000,63000,990.8510916233063,44.4062688853832,406,256.1214551096782,105.90233898255974,1.0,0.0,400000.0,0.08427176365594573,558.3959977030754,116.046875,3.53125,0.125,1.081691232509911,149.94699096679688,236.1725616455078,0.18226104974746704,1.0458048582077026,1.3514328002929688,1.422579050064087,-0.10940037667751312,2.845158100128174,9.50188159942627,1.6983084678649902,284.5309143066406,90.0830078125
46000,66000,1039.0767996311188,44.27006744480331,424,257.3510380461812,107.15775098651648,1.0,0.0,400000.0,0.08526740491373072,624.9485513567924,116.0625,3.8125,0.109375,1.0388965159654617,160.51791381835938,257.9932556152344,0.20926553010940552,1.1620641946792603,1.3752920627593994,1.3880982398986816,-0.11554036289453506,2.7761964797973633,7.889133453369141,1.6123906373977661,288.5061950683594,95.43458557128906
48000,69000,1084.5026836395264,44.259918139542876,441,254.7354759881273,126.20402593165636,1.0,0.0,400000.0,0.08526740491373072,658.7609707713127,115.578125,3.8125,0.109375,1.0341441286727786,127.11795806884766,184.46554565429688,0.15233297646045685,1.033548355102539,1.286001205444336,1.2790050506591797,-0.12623445689678192,2.5580101013183594,9.448843955993652,1.4989848136901855,285.814697265625,97.01692199707031
50000,72000,1130.0163815021515,44.24714616396453,457,254.79321903549135,108.91599394381046,1.0,0.0,400000.0,0.08526740491373072,652.4528035521507,116.625,3.75,0.078125,1.0432233642786741,163.04052734375,244.0790557861328,0.21939054131507874,1.0143324136734009,1.3325738906860352,1.2922277450561523,-0.13584932684898376,2.5844554901123047,7.789120674133301,1.547255516052246,275.23480224609375,95.88536834716797
