step,updates,wall_time,env_steps_per_s,episodes,collect_ms,learn_ms,terminal_value_on,dagger_exec_frac,sim_buffer,param_err_mean,episode_reward,episode_length,goals_reached,dropped,mean_angle,plan_value,plan_value_max,plan_std,value_loss,reward_loss,pi_loss,pi_loss_q,pi_loss_prior,grad_norm,pi_grad_norm,q_scale,td_target_mean
2000,0,0.6263353824615479,3193.1774190048804,16,3.6973649985156953,0.0001700245775282383,0.0,0.0,0.0,0.09842465323380538,-601.3792781829834,112.6875,0.0,0.1875,2.0440676510334015,,,,,,,,,,,,
4000,3000,40.68458151817322,98.31734408312047,32,170.66296096891165,138.42409604694694,0.0,0.1875,125691.0,0.09842465323380538,-456.64323568344116,103.1875,0.25,0.4375,1.8068299274891615,32.45790100097656,91.1667251586914,0.16700145602226257,1.5616495609283447,1.4645929336547852,1.067065715789795,0.13422995805740356,1.8656716346740723,8.408035278320312,4.2237420082092285,185.25869750976562,-11.6383056640625
6000,6000,83.75032925605774,71.64150939222743,52,171.61316896090284,145.60109796002507,0.0,0.125,250610.0,0.09730982735768647,-365.6720761152414,100.9423076923077,0.5384615384615384,0.5192307692307693,1.5846000623244505,23.060832977294922,83.43533325195312,0.25641724467277527,1.6267756223678589,1.3768377304077148,1.145256519317627,0.19668276607990265,1.897147536277771,10.22838020324707,4.028419017791748,212.3992919921875,-26.70561981201172
8000,9000,125.0841383934021,63.9569501197602,70,174.5707580121234,139.08982899738476,0.0,0.375,376690.0,0.09730982735768647,-216.26166781783104,101.140625,0.890625,0.5,1.4457829277962446,-3.9850387573242188,59.87379837036133,0.23829837143421173,1.5146808624267578,1.3971247673034668,1.1061571836471558,0.16130058467388153,1.889713168144226,13.058711051940918,3.251295804977417,219.9934539794922,-20.74697494506836
10000,12000,165.7390570640564,60.3358084518069,91,179.67737902654335,158.5713159875013,0.0,0.375,400000.0,0.09730982735768647,-83.78564503788948,100.46875,1.25,0.5625,1.242189317010343,19.168916702270508,96.0615005493164,0.1920691579580307,1.3469914197921753,1.262030839920044,1.0021792650222778,0.1862037181854248,1.631951093673706,9.639997482299805,3.1351358890533447,228.47882080078125,-28.518272399902344
12000,15000,209.38327026367188,57.31116905800858,108,183.68041195208207,140.87527198716998,0.0,0.4375,400000.0,0.0992484152866474,-25.645080894231796,100.5625,1.390625,0.53125,1.2403250942006707,12.811294555664062,79.14265441894531,0.21677152812480927,1.367332935333252,1.228669285774231,0.9477536678314209,0.147037535905838,1.6014323234558105,11.463690757751465,2.613131523132324,243.170166015625,-19.923757553100586
14000,18000,249.92185592651367,56.01750974559232,131,180.31093903118744,140.30091400491074,0.0,0.0625,400000.0,0.0992484152866474,-12.410881340503693,103.046875,1.5625,0.5,1.2423254856839776,34.44845962524414,83.28544616699219,0.22531141340732574,1.180945873260498,1.2092630863189697,0.947090208530426,0.17063765227794647,1.5529050827026367,10.789758682250977,2.7526345252990723,249.4904327392578,-24.96882438659668
16000,21000,294.45724272727966,54.33726082539894,151,184.7428209730424,165.0032590259798,0.0,0.125,400000.0,0.10160040132147498,17.251278817653656,103.9375,1.734375,0.46875,1.2633703844621778,28.113229751586914,79.48271179199219,0.20740850269794464,1.287479281425476,1.1135365962982178,0.7922334671020508,0.1271301507949829,1.3302066326141357,15.30925178527832,2.49749493598938,248.88262939453125,-17.73532485961914
18000,24000,335.60895824432373,53.633848435285145,167,179.4806930120103,140.56398096727207,0.0,0.125,400000.0,0.10160040132147498,28.714182913303375,103.234375,1.734375,0.453125,1.2903226064518094,2.3806560039520264,61.73701858520508,0.21332767605781555,1.2732452154159546,1.1884325742721558,0.9024972915649414,0.15137431025505066,1.5022460222244263,11.975458145141602,2.163001775741577,249.2430419921875,-23.803142547607422
20000,27000,377.0144953727722,53.04835820762023,187,176.75138800404966,174.30235201027244,0.0,0.375,400000.0,0.10160040132147498,-4.930302530527115,100.828125,1.609375,0.515625,1.2990749282762408,13.4320650100708,100.03028869628906,0.21559712290763855,1.2979516983032227,1.10377037525177,0.8279344439506531,0.1349095106124878,1.3860498666763306,17.130796432495117,2.0912575721740723,252.42042541503906,-19.946788787841797
22000,30000,421.2258794307709,52.22850986679638,204,184.94733999250457,140.21120901452377,1.0,0.375,400000.0,0.10150891705869526,-9.25758084654808,103.875,1.609375,0.46875,1.242344501428306,63.44368362426758,189.07144165039062,0.11733157932758331,1.3527603149414062,1.1962379217147827,0.9671393632888794,0.09396587312221527,1.7463469505310059,13.845972061157227,2.1252291202545166,277.3645935058594,-8.858013153076172
24000,33000,463.1614911556244,51.817779453378364,226,182.88773798849434,142.42848596768454,1.0,0.25,400000.0,0.10150891705869526,13.972221657633781,104.859375,1.5625,0.40625,1.2569921305403113,92.27806091308594,167.45767211914062,0.1961660385131836,1.4228166341781616,1.3173168897628784,1.0903429985046387,0.10131873935461044,1.97804856300354,9.785955429077148,2.1394710540771484,274.0199890136719,-11.538358688354492
26000,36000,530.8012821674347,48.982549352242565,245,190.65995496930555,146.551295008976,1.0,0.4375,400000.0,0.10081080651985529,51.12176172435284,104.078125,1.609375,0.4375,1.3039136184379458,66.45957946777344,187.25714111328125,0.17712675034999847,1.1846390962600708,1.3461052179336548,1.0641000270843506,-0.011799314059317112,2.151798725128174,10.104569435119629,1.9875431060791016,303.8589782714844,25.375917434692383
