step,updates,wall_time,env_steps_per_s,episodes,collect_ms,learn_ms,terminal_value_on,dagger_exec_frac,sim_buffer,param_err_mean,episode_reward,episode_length,goals_reached,dropped,mean_angle,plan_value,plan_value_max,plan_std,value_loss,reward_loss,pi_loss,pi_loss_q,pi_loss_prior,grad_norm,pi_grad_norm,q_scale,td_target_mean
2000,0,0.5962450504302979,3354.325538730495,16,3.0774839979130775,0.00021798769012093544,0.0,0.0,0.0,0.09842465323380538,-581.895040512085,113.125,0.0,0.1875,2.062586732208729,,,,,,,,,,,,
4000,3000,46.62936592102051,85.78285209314419,33,254.4610329787247,113.69445800664835,0.0,0.0,125496.0,0.09842465323380538,-384.64744504292804,105.78787878787878,0.48484848484848486,0.3939393939393939,1.762679038625775,39.421714782714844,113.01535034179688,0.16596391797065735,1.8300920724868774,1.5811740159988403,0.7306867837905884,0.04418380558490753,5.234585762023926,9.453636169433594,7.314785480499268,181.5042724609375,2.4784014225006104
6000,6000,96.68830227851868,62.05507655638117,54,287.06190598313697,111.87397400499322,0.0,0.0,249606.0,0.09511506028976521,-245.1627467473348,98.94444444444444,0.9444444444444444,0.5740740740740741,1.5789023637771606,23.91167449951172,93.57559204101562,0.22633449733257294,1.6014007329940796,1.312483787536621,0.5527195334434509,-0.054851289838552475,4.63272762298584,11.301060676574707,5.279532432556152,227.08404541015625,23.943431854248047
8000,9000,145.6833198070526,54.91363054188662,75,283.22197098168544,111.7659639858175,0.0,0.0,373814.0,0.09511506028976521,-81.55009309202433,93.828125,1.375,0.6875,1.3236154736950994,33.3621826171875,95.10264587402344,0.23480582237243652,1.4440231323242188,1.4086754322052002,0.33243584632873535,-0.008938774466514587,2.6029815673828125,13.765721321105957,3.577733278274536,240.65992736816406,13.884881973266602
10000,12000,194.82738852500916,51.327485707772254,97,274.2768109892495,112.41868999786675,0.0,0.0,400000.0,0.09511506028976521,32.6744729205966,88.703125,1.65625,0.75,1.198353192768991,20.612701416015625,100.98949432373047,0.2273264229297638,1.4651955366134644,1.305144190788269,0.27693602442741394,-0.05160405486822128,2.5051183700561523,12.97098445892334,3.170694351196289,255.9623565673828,26.267601013183594
12000,15000,247.12164974212646,48.55908016364451,120,279.76596300140955,112.96448798384517,0.0,0.0,400000.0,0.09456745171415308,100.21115355938673,90.390625,1.796875,0.703125,1.097108654677868,39.87523651123047,84.52058410644531,0.2957700490951538,1.2575559616088867,1.2306938171386719,0.12076760083436966,-0.04491166025400162,1.2633044719696045,9.336091041564941,2.127808094024658,270.03729248046875,23.704853057861328
14000,18000,296.1925320625305,47.26655294956727,143,274.71473600598983,111.42197699518874,0.0,0.0,400000.0,0.09456745171415308,119.25887525081635,87.84375,1.78125,0.71875,1.1345194326713681,25.24755859375,88.8009262084961,0.2558494210243225,1.2560100555419922,1.1989796161651611,0.15677449107170105,-0.01427113451063633,1.3042230606079102,10.068399429321289,2.116269111633301,281.1126403808594,16.488849639892578
16000,21000,347.8327910900116,45.999113395434726,165,275.484981975751,109.8419550107792,0.0,0.0,400000.0,0.09547684070621128,150.2194086164236,88.75,1.953125,0.703125,1.1239573182538152,26.373306274414062,100.98960876464844,0.235185444355011,1.382513165473938,1.2487624883651733,0.15613895654678345,-0.022450115531682968,1.3617417812347412,11.362016677856445,1.702601432800293,288.26312255859375,18.584007263183594
18000,24000,396.55953884124756,45.39040985521682,186,277.76162899681367,112.74226999375969,0.0,0.0,400000.0,0.09547684070621128,96.51420395076275,90.4375,1.90625,0.703125,1.1521429857239127,29.337875366210938,126.1142349243164,0.27392101287841797,1.3312501907348633,1.2575178146362305,0.10823749005794525,-0.04835370182991028,1.1940078735351562,12.013481140136719,1.8712201118469238,289.3617248535156,27.734201431274414
20000,27000,445.43238401412964,44.900192976013116,210,280.6465910107363,111.12275198684074,0.0,0.0,400000.0,0.09547684070621128,83.29816556721926,93.25,1.953125,0.703125,1.1594229321926832,41.23423767089844,129.71363830566406,0.2330353558063507,1.236228346824646,1.157008171081543,0.06479354947805405,-0.004499691538512707,0.5283609628677368,12.030576705932617,1.2790803909301758,298.1193542480469,15.490814208984375
22000,30000,498.59648418426514,44.12385706247682,226,279.12655801628716,114.1242979792878,1.0,0.0,400000.0,0.09622368465263191,96.90320829302073,95.703125,2.015625,0.65625,1.162198699079454,125.99677276611328,213.3310089111328,0.2090097963809967,1.1953433752059937,1.1183971166610718,0.145211324095726,-0.08387506008148193,1.74678373336792,9.36072063446045,1.5200462341308594,314.3318786621094,42.29679870605469
24000,33000,548.4710512161255,43.75800682056924,243,285.0963819946628,113.43573799240403,1.0,0.0,400000.0,0.09622368465263191,154.97471372038126,97.53125,2.234375,0.59375,1.1512591606006026,93.912109375,195.57577514648438,0.21613547205924988,1.2291572093963623,1.1145226955413818,0.19016410410404205,-0.10597313940525055,2.2580466270446777,10.797223091125488,1.5862400531768799,312.77630615234375,46.04307174682617
