step,updates,wall_time,env_steps_per_s,episodes,collect_ms,learn_ms,terminal_value_on,dagger_exec_frac,sim_buffer,param_err_mean,episode_reward,episode_length,goals_reached,dropped,mean_angle,plan_value,plan_value_max,plan_std,value_loss,reward_loss,pi_loss,pi_loss_q,pi_loss_prior,grad_norm,pi_grad_norm,q_scale,td_target_mean
2000,0,0.5845263004302979,3421.5740139112713,16,5.4855020134709775,0.00039301812648773193,0.0,0.0,0.0,0.09842465323380538,-557.594352722168,115.5,0.0,0.125,2.0319079235196114,,,,,,,,,,,,
4000,3000,45.99353218078613,86.968749959826,35,247.68744700122625,107.36716201063246,0.0,0.0,124055.0,0.09842465323380538,-350.6397234235491,93.85714285714286,0.4,0.5428571428571428,1.7536309191158839,8.190335273742676,65.64815521240234,0.19684211909770966,1.6607273817062378,1.7244422435760498,3.2435948848724365,0.12278714030981064,1.560403823852539,10.577515602111816,14.044323921203613,199.88470458984375,-5.86470890045166
6000,6000,95.433438539505,62.871044906511244,55,274.06765799969435,110.18047700054012,0.0,0.0,248383.0,0.09753013781875007,-301.87348292957654,93.0,0.6181818181818182,0.6363636363636364,1.6105166912078857,6.2815937995910645,124.51763153076172,0.16366755962371826,1.414642572402954,1.5928014516830444,2.711881399154663,0.1875731647014618,1.2621541023254395,11.265900611877441,12.027711868286133,218.85911560058594,-20.889493942260742
8000,9000,143.69844007492065,55.67214227119659,81,280.20492900395766,108.06112302816473,0.0,0.0,372179.0,0.09753013781875007,-129.39316833019257,85.078125,1.109375,0.78125,1.3799338415265083,21.557931900024414,82.19775390625,0.20039156079292297,1.5221744775772095,1.6648253202438354,2.6266398429870605,0.15747565031051636,1.2345820665359497,11.656672477722168,10.923409461975098,241.35321044921875,-17.26729393005371
10000,12000,192.05402421951294,52.0686824482795,101,277.6296550000552,109.49679001350887,0.0,0.0,400000.0,0.09753013781875007,-57.681742787361145,88.546875,1.40625,0.6875,1.272045336663723,21.04896354675293,71.1076431274414,0.2076728492975235,1.2817600965499878,1.4789040088653564,2.304748773574829,0.15495821833610535,1.0748952627182007,9.286039352416992,9.093814849853516,243.3522186279297,-14.899145126342773
12000,15000,243.2999975681305,49.32182540051066,121,280.91915301047266,110.82968302071095,0.0,0.0,400000.0,0.0964274172021204,19.814819902181625,90.46875,1.578125,0.625,1.2352868700399995,11.641703605651855,104.66056060791016,0.17115089297294617,1.3675460815429688,1.373955488204956,2.1057655811309814,0.12566690146923065,0.9900493621826172,8.47314167022705,9.148409843444824,258.70062255859375,-10.162708282470703
14000,18000,291.88081192970276,47.964783664408166,140,279.9112049979158,110.30995400506072,0.0,0.0,400000.0,0.0964274172021204,68.96097758412361,94.234375,1.734375,0.578125,1.2032776782289147,2.420928478240967,79.76129150390625,0.17314955592155457,1.210474967956543,1.189017415046692,1.8997870683670044,0.10369690507650375,0.8980450630187988,9.62995719909668,8.239493370056152,247.870849609375,-4.670136451721191
16000,21000,343.34121561050415,46.600871880615834,162,271.585362002952,107.79916399042122,0.0,0.0,400000.0,0.0967509885806838,86.47815909981728,97.015625,1.8125,0.5625,1.2213936587795615,7.031766891479492,93.10302734375,0.24130333960056305,1.2506675720214844,1.2697677612304688,2.0174083709716797,0.14728829264640808,0.9350600838661194,10.63974666595459,7.226494312286377,244.0621795654297,-14.380435943603516
18000,24000,392.04858326911926,45.91267707156594,183,277.7830080012791,110.17145900405012,0.0,0.0,400000.0,0.0967509885806838,97.1233726143837,96.75,1.859375,0.578125,1.1738675842061639,16.99582862854004,97.24742889404297,0.2539101243019104,1.21468985080719,1.2910561561584473,1.6760783195495605,0.13794896006584167,0.7690646648406982,14.841303825378418,6.1156697273254395,253.11561584472656,-12.14452075958252
20000,27000,440.6569619178772,45.3867786700878,207,279.16115199332125,115.25669100228697,0.0,0.0,400000.0,0.0967509885806838,100.92663031816483,93.546875,1.84375,0.609375,1.1581852631643414,26.397480010986328,104.3598403930664,0.21264229714870453,1.0776046514511108,1.2101234197616577,1.750024676322937,0.11904414743185043,0.8154902458190918,10.069869995117188,6.514275074005127,255.5783233642578,-8.393745422363281
