step,sec,loss,val_loss,ref_loss,loss_before,gap_closed,param_err_mean,err/joint,err/actuator,err/contact,err/inertial,err/comfree
5008,2.233726990001742,0.7727264761924744,0.19943024218082428,9.536793186271098e-07,0.7400062680244446,73.05028968906902,0.09574439726132546,0.08431231796071996,0.10611487195466474,0.1461356248505465,0.08499206926496945,0.1845200891292948
10016,2.2201728519867174,0.6215931177139282,0.3616916239261627,9.537052392261103e-07,0.4675728678703308,22.644911025768593,0.09609773474339207,0.08464163693047566,0.09515410933370584,0.1539536192948471,0.08488171563580306,0.20597104528480553
15024,2.1944301030016504,0.4878496527671814,0.25783079862594604,0.00017923564882948995,0.26268795132637024,1.8502824517227083,0.09656367018829654,0.08490375000960972,0.09700073261643036,0.15404435953857873,0.08660382854196198,0.20335061697726112
20032,2.228746885986766,0.622357964515686,1.1865073442459106,0.0015183594077825546,1.1763420104980469,-0.8652646495863526,0.09940643880674967,0.08761351003618915,0.08814040599044404,0.1603854925067371,0.09944471941294819,0.21395933079687285
25040,2.2237382540188264,0.6976591944694519,0.30408018827438354,0.0003646299592219293,0.45224517583847046,32.788529826127885,0.09655816415253558,0.08293358924683833,0.08754178925448382,0.1669118170917181,0.09350526024917716,0.22253438790441282
30048,2.197922513994854,0.35005640983581543,0.2418232262134552,9.537207006360404e-07,0.24722306430339813,2.1842051575466384,0.09523301250273489,0.08292823227465074,0.08331877734168819,0.16599669553560678,0.08430727350083134,0.22330900501160064
35056,2.1911721949873026,0.4586694538593292,0.6760034561157227,0.00014531252963934094,0.8272006511688232,18.281387954266357,0.09530448211781153,0.08336850560349407,0.08083006054429562,0.1647651572622859,0.08667999440195673,0.22242670489739855
40064,2.182577001018217,0.5257481336593628,0.384288489818573,1.4660431588708889e-06,0.4104040265083313,6.363395165019814,0.09530279383860896,0.08357788093106606,0.0771559600502481,0.16942891743552593,0.0819321238793893,0.22995861606153095
45072,2.1858588219911326,0.1887945532798767,0.2606145739555359,9.536827292322414e-07,0.35216617584228516,25.996775412783343,0.09582850611019264,0.08544488970004788,0.07145892976167739,0.1765332663147893,0.07849021642244901,0.21206181369487057
50080,2.196799096011091,0.22547823190689087,0.2296135276556015,6.555404070240911e-06,0.30969539284706116,25.858815530024238,0.09623190516332085,0.08597352112964614,0.07243782206672054,0.17429782849101513,0.0805078210607499,0.21155097501869816
55088,2.2069954789767507,0.11230893433094025,0.5585983991622925,6.707755528623238e-05,0.5746275782585144,2.789815707241127,0.09662662015817822,0.08808675737484829,0.07153679295895599,0.15913068738073724,0.08916576913673546,0.2055609535403566
60096,2.185154156992212,0.18023794889450073,0.24061863124370575,1.6628249795758165e-05,0.29552727937698364,18.58093707412434,0.09831064060761543,0.09072691008918388,0.08295960504534712,0.15514364976858372,0.0745175216030229,0.2141881402494339
65104,2.1906453859992325,0.37869179248809814,0.15239055454730988,3.430930883041583e-05,0.1861477643251419,18.137973836912252,0.0978030035452819,0.08999941533822109,0.08723449418818666,0.15482412651652383,0.07269362224459446,0.20311737144583886
70112,2.1545929470157716,0.21256104111671448,0.13298848271369934,9.633827176003251e-07,0.15806856751441956,15.866682447988193,0.09620539751605721,0.08784494517205955,0.0885420182603281,0.1491907375518495,0.08250746740043353,0.1831548710165162
75120,2.239378819009289,0.2843697667121887,0.23511934280395508,2.4571485482738353e-05,0.3437751829624176,31.60891545519568,0.09881705220255674,0.0919123302189065,0.08809078154347949,0.14497634269616475,0.08767080531878253,0.1793166863701654
80128,2.1591972570167854,0.3014121353626251,0.15736395120620728,0.000615168537478894,0.20578542351722717,23.600629787100196,0.09892706908386215,0.09065192795722393,0.09925209795715753,0.13970489491095797,0.09212558883937556,0.17391239096862265
85136,2.181357891007792,0.14339064061641693,0.10129888355731964,0.00019970109860878438,0.1193656176328659,15.160991163402453,0.09688669367100992,0.08808412343040688,0.0867177852929844,0.13584518293158862,0.10942435008593353,0.17485633130078881
90144,2.1820092020207085,0.19147111475467682,0.09654101729393005,0.0010060702916234732,0.12464603781700134,22.731339295525583,0.09376564883875332,0.08260146239149525,0.08024019797553683,0.1379703117312964,0.12123741928709302,0.1786762955568925
95152,2.1851635340135545,0.25617894530296326,0.30960768461227417,0.01239902526140213,0.352530300617218,12.619426414122584,0.09308273110461883,0.08222629297907452,0.07821971335235231,0.14140453742872006,0.11559982464238198,0.17641171437910425
100160,2.171677665988682,0.3696584105491638,0.660659909248352,9.537303640172468e-07,0.6709728837013245,1.5370202526085937,0.09612892740767068,0.08521031880022512,0.07164976635973033,0.1469051005766264,0.12659061995425597,0.18699049444702592
105168,2.160538969008485,0.19850508868694305,1.1895205974578857,3.336367808515206e-05,1.1754438877105713,-1.1975994309648872,0.0977165202114854,0.08513148454716997,0.07912408181708679,0.15364414594154857,0.13206346284651732,0.1753396117723331
110176,2.155999732989585,0.4431082308292389,0.28762301802635193,0.0005917533417232335,0.3008197546005249,4.39557153857783,0.09704083044873603,0.08696842519671999,0.07784509399782864,0.15022783636701195,0.11652677131499393,0.17094915898801089
115184,2.1602376810042188,0.13115818798542023,0.16913211345672607,9.537195637676632e-07,0.24067386984825134,29.725719678932197,0.09873752312271122,0.08693199754794045,0.08136618238614837,0.15325806331704625,0.12883872989856518,0.17042998885572608
120192,2.2150520120048895,0.14693111181259155,0.12797853350639343,0.0006739215459674597,0.1410781890153885,9.329955381767908,0.09964116937033372,0.08814564373528645,0.08440424809268093,0.15735452956920945,0.12728777153870702,0.15154490252089434
125200,2.172520117019303,0.16687221825122833,0.208072692155838,9.536828429190791e-07,0.219840407371521,5.352867748819843,0.09838453205715271,0.08570547458008641,0.08985323302368237,0.15526731537892813,0.13360842256706368,0.13204569448467762
130208,2.1844130069948733,0.4101666808128357,0.18253964185714722,0.0015861130086705089,0.23542465269565582,22.616037078105315,0.09712109771006651,0.08688098322469155,0.08266665532725571,0.1465437884742596,0.13107461824020436,0.12586163562521885
135216,2.181742482993286,0.18712684512138367,0.14146986603736877,9.536911420582328e-07,0.18384206295013428,23.048270913700957,0.09125445700025184,0.08114175827250684,0.08040122066541902,0.15046115363182302,0.11529560066205509,0.09802530260955322
140224,2.1937020889890846,0.23471274971961975,0.23067229986190796,9.557571729601477e-07,0.2631056606769562,12.327168693139363,0.08971176036952212,0.07926308569009453,0.07706171670031378,0.1482839934534413,0.1223791324470853,0.08807519532621094
145232,2.1556597580201924,0.21076223254203796,0.10086928308010101,9.537011464999523e-07,0.13822123408317566,27.02349532198677,0.09270473076642409,0.08194045276746918,0.08810634724589798,0.14954990407159954,0.12403982696723383,0.07647754165290288
