step,updates,wall_time,env_steps_per_s,episodes,collect_ms,learn_ms,terminal_value_on,dagger_exec_frac,sim_buffer,param_err_mean,episode_reward,episode_length,goals_reached,dropped,mean_angle,plan_value,plan_value_max,plan_std,value_loss,reward_loss,pi_loss,pi_loss_q,pi_loss_prior,grad_norm,pi_grad_norm,q_scale,td_target_mean
2000,0,0.5922296047210693,3377.068596464319,16,5.499282997334376,0.0002890010364353657,0.0,0.0,0.0,0.09842465323380538,-592.474536895752,114.3125,0.0,0.1875,2.0455040633678436,,,,,,,,,,,,
4000,3000,46.68183469772339,85.68643511766419,34,255.2156529854983,115.26870599482208,0.0,0.0,124935.0,0.09842465323380538,-386.2050157294554,103.1470588235294,0.5294117647058824,0.4411764705882353,1.7195460165248198,39.0390625,99.30974578857422,0.1939968764781952,1.6036428213119507,1.4149714708328247,0.38294488191604614,-0.016280001029372215,3.0440897941589355,7.955345153808594,3.911191463470459,217.10009765625,14.694995880126953
6000,6000,96.96646499633789,61.87706234548821,54,275.3011909953784,115.09360498166643,0.0,0.0,249809.0,0.09592284531056862,-269.2983916512242,99.70370370370371,0.9629629629629629,0.5370370370370371,1.452978073446839,25.065427780151367,96.84255981445312,0.2780945599079132,1.5433666706085205,1.2221055030822754,0.287102073431015,-0.06630923599004745,2.6947615146636963,11.050257682800293,3.322998046875,234.4010009765625,26.096195220947266
8000,9000,145.56720685958862,54.95743287646268,75,273.149120999733,113.17559899180196,0.0,0.0,374689.0,0.09592284531056862,-112.85003776103258,95.265625,1.359375,0.625,1.2300558555871248,27.266677856445312,126.41529083251953,0.2500453591346741,1.3413752317428589,1.2297133207321167,0.290276437997818,-0.011414696462452412,2.3003950119018555,11.843642234802246,2.811816453933716,254.03460693359375,14.296385765075684
10000,12000,194.28078889846802,51.47189311253025,93,277.0940290065482,110.46499700751156,0.0,0.0,400000.0,0.09592284531056862,8.950037583708763,95.9375,1.921875,0.625,1.0426121661439538,29.890531539916992,149.17977905273438,0.25073525309562683,1.3522697687149048,1.1507794857025146,0.15888580679893494,-0.03576691448688507,1.4842270612716675,9.924995422363281,2.0238149166107178,292.7445373535156,23.259265899658203
12000,15000,246.31878066062927,48.71735710860491,112,273.73997602262534,112.08467200049199,0.0,0.0,400000.0,0.09583219706449976,58.10437197983265,96.25,2.03125,0.609375,1.1050002118572593,1.5687816143035889,68.73823547363281,0.27024704217910767,1.2989557981491089,1.1512360572814941,0.10332624614238739,0.007883552461862564,0.7277505397796631,12.573810577392578,1.448404312133789,301.8188781738281,9.000472068786621
14000,18000,295.16649293899536,47.43085795613496,136,276.6725459950976,112.14315899997018,0.0,0.0,400000.0,0.09583219706449976,90.72870123386383,95.09375,2.09375,0.6875,1.135966943576932,33.574989318847656,108.84564971923828,0.21355608105659485,1.1797807216644287,1.1161739826202393,0.11663216352462769,-0.04521607980132103,1.2340929508209229,13.4872407913208,1.5773670673370361,303.4704284667969,25.18392562866211
16000,21000,347.3607542514801,46.06162269102058,159,284.41189098521136,116.82410398498178,0.0,0.0,400000.0,0.09713803543310995,111.16646203398705,92.71875,1.96875,0.71875,1.2290103631094098,12.502117156982422,127.4229507446289,0.2015831172466278,1.1437349319458008,1.132528305053711,0.08784020692110062,-0.010816395282745361,0.7522566318511963,14.496403694152832,1.1394907236099243,291.66912841796875,18.632587432861328
18000,24000,396.0322034358978,45.45084930931254,183,277.83361400361173,121.22115699457936,0.0,0.0,400000.0,0.09713803543310995,96.95463785529137,90.4375,1.8125,0.703125,1.258833235129714,45.48823547363281,146.7554931640625,0.21923598647117615,1.1979708671569824,1.114877462387085,0.1205083504319191,0.004119866527616978,0.8874622583389282,8.517951965332031,1.1025941371917725,290.4131164550781,11.806936264038086
20000,27000,445.1498849391937,44.928687340292015,204,276.63251099875197,114.39873700146563,0.0,0.0,400000.0,0.09713803543310995,99.86711472272873,89.6875,1.890625,0.71875,1.2502601398155093,47.5174560546875,138.2009735107422,0.23676182329654694,1.1257845163345337,1.0422887802124023,0.04409176483750343,-0.02252596989274025,0.5079602599143982,8.917939186096191,0.9839666485786438,304.48138427734375,19.075538635253906
22000,30000,499.06700253486633,44.082257268577905,222,300.58666100376286,117.13599300128408,1.0,0.0,400000.0,0.09753707686051155,134.74222177267075,96.671875,2.125,0.546875,1.1911598183214664,145.96786499023438,208.61767578125,0.21247641742229462,1.2015576362609863,1.0207899808883667,0.19989639520645142,-0.06007758527994156,1.9823017120361328,12.474064826965332,1.343578815460205,318.490234375,33.376373291015625
24000,33000,550.6786301136017,43.58258826032335,239,306.36394198518246,114.08410599688068,1.0,0.0,400000.0,0.09753707686051155,239.45326924324036,104.890625,2.484375,0.40625,1.1450164765119553,101.50666809082031,213.52207946777344,0.18104304373264313,1.2752631902694702,1.2390707731246948,0.2884095311164856,-0.059959352016448975,2.656312942504883,9.302336692810059,1.3462965488433838,315.8615417480469,35.56171417236328
26000,36000,639.310747385025,40.66879855586331,255,286.43358100089245,113.83497100905515,1.0,0.0,400000.0,0.10048664348397542,295.86006058752537,110.34375,2.59375,0.234375,1.1626343810930848,132.970947265625,219.80975341796875,0.21912594139575958,1.1720739603042603,1.2367467880249023,0.4413679540157318,-0.13223716616630554,4.373739242553711,8.225564002990723,2.0083765983581543,319.4101257324219,57.744503021240234
28000,39000,690.4829258918762,40.55132857026585,272,292.51199899590574,119.92791798547842,1.0,0.0,400000.0,0.10048664348397542,352.2136789113283,115.484375,2.828125,0.109375,1.1247980641201138,132.81988525390625,203.22933959960938,0.1998448371887207,1.071655511856079,1.2684773206710815,0.3214719891548157,-0.1724531650543213,3.7661795616149902,7.278362274169922,1.7954400777816772,308.6675109863281,68.28665161132812
30000,42000,741.5178530216217,40.45755591420027,289,286.9767480005976,111.73432797659189,1.0,0.0,400000.0,0.10048664348397542,375.86638601124287,116.859375,2.875,0.09375,1.0916710142046213,143.65060424804688,266.8116760253906,0.18773266673088074,1.228681206703186,1.149986982345581,0.3924371004104614,-0.15148204565048218,4.147383689880371,11.649264335632324,1.799326777458191,302.4858703613281,63.10448455810547
32000,45000,795.3781971931458,40.232432964502394,305,286.40910401009023,114.13946401444264,1.0,0.0,400000.0,0.1003672036388631,344.90339817106724,115.90625,2.734375,0.125,1.1315799271687865,144.320556640625,223.93939208984375,0.20801083743572235,1.1817330121994019,1.2066959142684937,0.3957293927669525,-0.15994861721992493,4.2370452880859375,9.093518257141113,1.8308185338974,307.3666687011719,64.90241241455078
34000,48000,846.5924997329712,40.160998367838296,322,294.63057802058756,117.99466499360278,1.0,0.0,400000.0,0.1003672036388631,361.73918467760086,114.671875,2.75,0.140625,1.1262622782960534,143.9917755126953,215.539794921875,0.23934441804885864,1.1735519170761108,1.2335054874420166,0.4119485020637512,-0.17370730638504028,4.465625762939453,9.014660835266113,1.9770694971084595,308.9250793457031,69.15689086914062
36000,51000,900.5621619224548,39.97503062215029,340,284.0556010196451,119.65126998256892,1.0,0.0,400000.0,0.09937714808365641,415.486446082592,115.53125,2.796875,0.15625,1.1483151391148567,137.1939697265625,223.58203125,0.1979689598083496,1.0898851156234741,1.201961636543274,0.4447922706604004,-0.1994537115097046,4.9123759269714355,7.136821269989014,1.9997118711471558,314.5988464355469,79.1224365234375
38000,54000,951.1193571090698,39.95292464186736,358,283.2795239810366,110.93337199417874,1.0,0.0,400000.0,0.09937714808365641,442.523512840271,114.765625,2.90625,0.171875,1.1337636783719063,167.55905151367188,242.97174072265625,0.22687339782714844,1.1020441055297852,1.0565288066864014,0.3429771661758423,-0.2087901085615158,4.207225799560547,7.81187105178833,1.9638549089431763,305.651611328125,80.3219223022461
40000,57000,1002.0721387863159,39.91728584375869,379,291.36564998771064,112.9270099918358,1.0,0.0,400000.0,0.09937714808365641,448.1865001320839,112.734375,2.921875,0.203125,1.1199516486376524,148.16696166992188,208.80926513671875,0.1548757255077362,1.074790358543396,1.2571687698364258,0.34181734919548035,-0.22598585486412048,4.3294997215271,7.129817008972168,1.9407126903533936,311.65521240234375,85.31520080566406
42000,60000,1055.7656421661377,39.78155598417436,396,286.849791998975,115.20567201660015,1.0,0.0,400000.0,0.10145054808686076,437.9243723154068,111.09375,2.953125,0.21875,1.1222649225965142,166.4988250732422,260.2901916503906,0.14173749089241028,1.1357027292251587,1.133110523223877,0.28954681754112244,-0.2302667200565338,3.963578224182129,7.9117913246154785,1.7499266862869263,305.5252685546875,86.9283447265625
44000,63000,1106.6057753562927,39.76122389731191,412,284.2733339930419,121.54382700100541,1.0,0.0,400000.0,0.10145054808686076,446.52699089050293,112.71875,2.90625,0.15625,1.1093613523989916,176.03616333007812,239.94912719726562,0.16059798002243042,0.989483654499054,1.1170268058776855,0.28815001249313354,-0.2446591854095459,4.0626702308654785,7.2053303718566895,1.8271929025650024,303.7768859863281,90.57931518554688
46000,66000,1160.087481021881,39.65218205740845,429,289.78002700023353,114.05415198532864,1.0,0.0,400000.0,0.10289491198678785,442.19552367925644,113.5,2.859375,0.140625,1.1501488257199526,173.42535400390625,219.68170166015625,0.16528944671154022,1.0339611768722534,1.051812767982483,0.25894254446029663,-0.25359368324279785,3.9080891609191895,10.107804298400879,1.7757765054702759,306.041015625,93.69953918457031
48000,69000,1210.7191388607025,39.64585877874899,445,287.9968580091372,113.90303101507016,1.0,0.0,400000.0,0.10289491198678785,489.74210464954376,118.203125,3.046875,0.0625,1.1042652055621147,154.63816833496094,228.81765747070312,0.16567426919937134,1.0104219913482666,1.0996438264846802,0.18059290945529938,-0.22467650473117828,3.090179443359375,6.5505499839782715,1.3907068967819214,308.16204833984375,84.611572265625
50000,72000,1261.3908188343048,39.638785421164506,463,282.07179499440826,114.10784898907878,1.0,0.0,400000.0,0.10289491198678785,511.22523951530457,119.734375,3.15625,0.03125,1.1190612353384495,150.97152709960938,224.74069213867188,0.15440237522125244,1.0068081617355347,0.9884579181671143,0.2609565854072571,-0.24183249473571777,3.8337671756744385,6.60044002532959,1.5657328367233276,303.27777099609375,89.27865600585938
52000,75000,1353.0996942520142,38.430279912778566,480,299.14280999219045,114.31974702281877,1.0,0.0,400000.0,0.10442182459752801,533.489714384079,119.59375,3.1875,0.046875,1.1360352030023932,153.09146118164062,221.03182983398438,0.1667640656232834,1.1084667444229126,1.180360198020935,0.200857013463974,-0.26569443941116333,3.557455062866211,7.945294380187988,1.5555917024612427,290.6866149902344,94.69684600830078
54000,78000,1404.519103527069,38.447323261316726,496,292.5398640218191,119.7042620042339,1.0,0.0,400000.0,0.10442182459752801,554.9240242242813,119.734375,3.203125,0.03125,1.116417302750051,163.73561096191406,235.51492309570312,0.1794244349002838,0.970602810382843,1.0975944995880127,0.20521575212478638,-0.28010857105255127,3.7005982398986816,10.023285865783691,1.4785960912704468,294.3153076171875,97.1945571899414
56000,81000,1458.4838037490845,38.396038307761806,513,291.9602009933442,113.7105849920772,1.0,0.0,400000.0,0.10528792788114585,552.1977071762085,118.671875,3.1875,0.046875,1.0978192975744605,162.87001037597656,196.62466430664062,0.15718793869018555,0.933624267578125,1.1093969345092773,0.14343807101249695,-0.27977585792541504,3.227006435394287,6.708536624908447,1.6385098695755005,292.17529296875,97.70053100585938
